,DIGNIDAD_CODIGO,DIGNIDAD_NOMBRE,CANDIDATO_PROVINCIA_CODIGO,CANDIDATO_PROVINCIA_NOMBRE,CANDIDATO_CANTON_CODIGO,CANDIDATO_CANTON_NOMBRE,OP_CODIGO,CANDIDATO_CODIGO,CANDIDATO_NOMBRE,CANDIDATO_SEXO,CANDIDATO_EDAD,CANDIDATO_ORDEN_LISTA,SUPLENTE1_NOMBRE,SUPLENTE1_SEXO,SUPLENTE1_EDAD,SUPLENTE2_NOMBRE,SUPLENTE2_SEXO,SUPLENTE2_EDAD,CANDIDATO_ESTADO
7054,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,740.0,QUILANGA,12.0,5117400000016.0,PIEDRA SANTIN MARCO TARQUINO,HOMBRES,43.0,1.0,CAIZA RAMIREZ LAURA MERCEDES,MUJERES,49.0,,,,NO ELECTOS
7055,7.0,DIPUTADOS PROVINCIALES,18.0,TUNGURAHUA,0.0,0.0,4.0,7180000000012.0,SANCHEZ SANCHEZ EMERITA MARLENE,MUJERES,31.0,4.0,CAMPOS  GLORIA YOLANDA,MUJERES,49.0,,,,NO ELECTOS
7056,7.0,DIPUTADOS PROVINCIALES,7.0,EL ORO,0.0,0.0,70000000044.0,7070000000060.0,PAZMIÑO MARIN DORIS NAIDA,MUJERES,53.0,4.0,CAMPOVERDE ARMIJOS JENNY NARDELA,MUJERES,49.0,,,,NO ELECTOS
7057,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,896.0,PUERTO QUITO,11.0,5178960000017.0,CABRERA ARCE NOEMI MARIANA,MUJERES,26.0,2.0,CASTILLO DELGADO LUZ MARIA,MUJERES,49.0,,,,NO ELECTOS
7058,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,435.0,NARANJAL,7.0,5094350000017.0,MORAN JIMENEZ JUAN JOSE,HOMBRES,46.0,2.0,CERCADO RUBIO GLORIA AGUSTIN,MUJERES,49.0,,,,NO ELECTOS
7059,3.0,CONSEJERO PROVINCIAL,17.0,PICHINCHA,0.0,0.0,202.0,3170000000014.0,ACOSTA JARA HILDA DEL CARMEN,MUJERES,53.0,4.0,CHICAIZA LAGLA BOLIVIA,MUJERES,49.0,,,,NO ELECTOS
7060,3.0,CONSEJERO PROVINCIAL,1.0,AZUAY,0.0,0.0,11.0,3010000000035.0,ARGUDO CARLOS EFRAIN,HOMBRES,63.0,3.0,CHUQUIMARCA SANDOYA CARMEN MARUJA,MUJERES,49.0,,,,NO ELECTOS
7061,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,150.0,BANOS,11.0,5181500000017.0,TAPIA CAÑIZARES ROSA MARIA DEL ROSARIO,MUJERES,56.0,2.0,COELLO HINOJOSA LOURDES DE JESUS,MUJERES,49.0,,,,NO ELECTOS
7062,3.0,CONSEJERO PROVINCIAL,15.0,NAPO,0.0,0.0,7.0,3150000000007.0,FIALLOS GARCIA HECTOR ABSALON,HOMBRES,58.0,1.0,CORRAL SALVADOR ROSA MARGARITA,MUJERES,49.0,,,,NO ELECTOS
7063,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,30.0,IBARRA,5.0,5100300000011.0,MOYA GRANDA JOSE ALFREDO,HOMBRES,43.0,1.0,CRUZ ARVOLEDA DORA RUBI,MUJERES,49.0,,,,NO ELECTOS
7064,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,140.0,PELILEO,22.0,5181400000036.0,SUAREZ HIDALGO GLADYS LLANET,MUJERES,42.0,3.0,CRUZ VILLEGAS BLANCA LIAAMASA,MUJERES,49.0,,,,NO ELECTOS
7065,3.0,CONSEJERO PROVINCIAL,16.0,PASTAZA,0.0,0.0,5.0,3160000000005.0,ABAD MONCAYO CESAR AUGUSTO,HOMBRES,56.0,1.0,DELGADO VELEZ GLADYS CECILIA,MUJERES,49.0,,,,NO ELECTOS
7066,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,310.0,PALTAS,5.0,5113100000009.0,PANAMITO BECERRA JORGE AQUILES,HOMBRES,55.0,3.0,DIAZ GALLEGOS OLIVIA,MUJERES,49.0,,,,NO ELECTOS
7067,5.0,CONCEJAL MUNICIPAL,10.0,IMBABURA,30.0,IBARRA,4.0,5100300000010.0,MIER MENDEZ WALTER PATRICIO,HOMBRES,38.0,5.0,ERAZO SALAZAR MARTHA MARIA,MUJERES,49.0,,,,NO ELECTOS
7068,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,410.0,SANTA ELENA,1.0,5094100000001.0,ROSALES MORALES FLAVIO ENRIQUE,HOMBRES,51.0,1.0,FLOREANO REYES YOLANDA,MUJERES,49.0,,,,NO ELECTOS
7069,7.0,DIPUTADOS PROVINCIALES,9.0,GUAYAS,0.0,0.0,1.0,7090000000014.0,YEPEZ SALAS CESAR AUGUSTO,HOMBRES,47.0,14.0,GALARZA CHACON CECILIA DINA,MUJERES,49.0,,,,NO ELECTOS
7070,7.0,DIPUTADOS PROVINCIALES,6.0,CHIMBORAZO,0.0,0.0,17.0,7060000000045.0,OVIEDO FIERRO FAUSTO HERNAN,HOMBRES,48.0,1.0,GALLEGOS ESPINOZA SILVIA ALCIRA,MUJERES,49.0,,,,NO ELECTOS
7071,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,450.0,MANTA,134500000044.0,5134500000073.0,DURAN MACIAS SERGIA MARIA,MUJERES,66.0,3.0,GARCIA CHILAN MARIANA DE JESUS,MUJERES,49.0,,,,NO ELECTOS
7072,1.0,PRESIDENTE Y VICEPRESIDENTE,0.0,ECUADOR,0.0,0.0,12.0,1000000000007.0,BORJA CEVALLOS RODRIGO,HOMBRES,67.0,1.0,GARCIA FABRE EVA,MUJERES,49.0,,,,NO ELECTOS
7073,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,28.0,7170000000233.0,DUCHI JARRIN  LUIS ALFREDO,HOMBRES,47.0,9.0,GOMEZ DE LA TORRE FLORES ROSARIO,MUJERES,49.0,,,,NO ELECTOS
7074,7.0,DIPUTADOS PROVINCIALES,6.0,CHIMBORAZO,0.0,0.0,15.0,7060000000043.0,HERRERA CABEZAS JUDITH ANGELICA,MUJERES,49.0,3.0,GONZALEZ GUAMAN CARMELINA ESTHER,MUJERES,49.0,,,,NO ELECTOS
7075,5.0,CONCEJAL MUNICIPAL,15.0,NAPO,635.0,QUIJOS,3.0,5156350000002.0,PEREZ PEREZ LUIS ALFONSO,HOMBRES,55.0,2.0,GONZALEZ PILLAJO MAGDA AVELINA,MUJERES,49.0,,,,NO ELECTOS
7076,5.0,CONCEJAL MUNICIPAL,2.0,BOLÍVAR,950.0,LAS NAVES,11.0,5029500000018.0,CASTILLO MONTOYA KATY FILIANA,MUJERES,27.0,3.0,GUAMAN ORTEGA DELIA MARIA,MUJERES,49.0,,,,NO ELECTOS
7077,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,202.0,7170000000031.0,ORTIZ JAMES EDWIN PATRICIO,HOMBRES,41.0,3.0,GUTIERREZ BORBUA JANETH ALICIA,MUJERES,49.0,,,,NO ELECTOS
7078,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,690.0,PORTOVELO,7.0,5076900000007.0,SANCHEZ JARAMILLO JOSE VICENTE,HOMBRES,38.0,1.0,GUTIERREZ ROMERO DELIA MARIA,MUJERES,49.0,,,,NO ELECTOS
7079,7.0,DIPUTADOS PROVINCIALES,8.0,ESMERALDAS,0.0,0.0,80000000041.0,7080000000067.0,BECERRA PINO MAGALLY XIMENA,MUJERES,30.0,3.0,JUDITH YOLANDA SERRANO ABAD,MUJERES,49.0,,,,NO ELECTOS
7080,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,60.0,QUITO,201.0,5170600000014.0,BAEZ UQUILLAS JAZMIN KATERINE,MUJERES,27.0,7.0,LOAYZA MORALES  ITHA MARIA,MUJERES,49.0,,,,NO ELECTOS
7081,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,896.0,PUERTO QUITO,5.0,5178960000005.0,CEDEÑO OLMEDO ALBA MARIA,MUJERES,45.0,2.0,LUNA AGUIRRE ROSA DELIA,MUJERES,49.0,,,,NO ELECTOS
7082,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,260.0,CUENCA,7.0,5012600000046.0,CARDENAS ORDOÑEZ RUTH MARINA DE JESUS,MUJERES,50.0,4.0,MACHUCA ARGUDO MARTHA FAVIOLA,MUJERES,49.0,,,,NO ELECTOS
7083,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,840.0,PICHINCHA,4.0,5138400000009.0,FAULA GARCIA JOSE PASCUAL,HOMBRES,54.0,3.0,MACIAS MEDRANDA OLGA ELENA,MUJERES,49.0,,,,NO ELECTOS
7084,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,60.0,QUITO,7.0,5170600000049.0,PUERTAS CALDERON LUIS ALFONSO,HOMBRES,46.0,7.0,MATA MONTESE MERY CLOTILDE,MUJERES,49.0,,,,NO ELECTOS
7085,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,335.0,GONZANAMA,5.0,5113350000006.0,ROJAS MINGA LUIS ANTONIO,HOMBRES,42.0,3.0,MATAILO PINTA ESTHELA MARINA,MUJERES,49.0,,,,NO ELECTOS
7086,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,145.0,PILLARO,6.0,5181450000012.0,BARRIONUEVO ROBAYO MARTHA YOLANDA,MUJERES,50.0,3.0,MEDINA RUIZ NELLY VIRGINIA,MUJERES,49.0,,,,NO ELECTOS
7087,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,400.0,DAULE,17.0,5094000000042.0,CALI QUIÑONEZ SARA ANDREA,MUJERES,32.0,2.0,MEJIA CASTRO DELIA ANTONINA,MUJERES,49.0,,,,NO ELECTOS
7088,7.0,DIPUTADOS PROVINCIALES,9.0,GUAYAS,0.0,0.0,202.0,7090000000043.0,BANCHON ALVARADO MARIAL DEL PILAR,MUJERES,53.0,7.0,MIELES GARCIA BLANCA AZUCENA,MUJERES,49.0,,,,NO ELECTOS
7089,5.0,CONCEJAL MUNICIPAL,16.0,PASTAZA,685.0,MERA,12.0,5166850000012.0,LOPEZ SANCHEZ FRANKLIN GIOVANNY,HOMBRES,35.0,2.0,MORALES CALLES MARIA CELIA SENAIDA,MUJERES,49.0,,,,NO ELECTOS
7090,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,230.0,FLAVIO ALFARO,202.0,5132300000004.0,MEJIA GARCIA CARLOS BOSTON,HOMBRES,44.0,1.0,MOREIRA MOREIRA ROSA NELLY CONSUELO,MUJERES,49.0,,,,NO ELECTOS
7091,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,410.0,SANTA ELENA,5.0,5094100000019.0,CRUZ REYES LOURDES YANINA,MUJERES,39.0,4.0,MUÑOZ REYES MARIANITA DE JESUS,MUJERES,49.0,,,,NO ELECTOS
7092,5.0,CONCEJAL MUNICIPAL,21.0,SUCUMBÍOS,640.0,SUCUMBIOS,3.0,5216400000002.0,CHAPI BETANCUR EDUARDO PANFILO,HOMBRES,41.0,2.0,NARVAEZ LUNA TERESA,MUJERES,49.0,,,,NO ELECTOS
7093,7.0,DIPUTADOS PROVINCIALES,7.0,EL ORO,0.0,0.0,10.0,7070000000032.0,TORRES TORRES RITA KARINA,MUJERES,27.0,4.0,NUNEZ CORDOVA CECILIA MARIA,MUJERES,49.0,,,,NO ELECTOS
7094,3.0,CONSEJERO PROVINCIAL,17.0,PICHINCHA,0.0,0.0,4.0,3170000000019.0,ANDRADE VERA ANGELA EVELIN,MUJERES,28.0,4.0,ORQUERA FLORES GLADYS MAGDALENA,MUJERES,49.0,,,,NO ELECTOS
7095,5.0,CONCEJAL MUNICIPAL,5.0,COTOPAXI,100.0,LATACUNGA,39.0,5051000000080.0,VARGAS ANTE  MARIA VICTORIA,MUJERES,31.0,5.0,PILALUISA CHALUISA  FELICIDAD CLEMENCIA,MUJERES,49.0,,,,NO ELECTOS
7096,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,270.0,GIRON,10000000202.0,5012700000018.0,CHIMBO SUQUILANDA JOSE MARCELINO,HOMBRES,43.0,3.0,PINTADO TENECELA BLANCA EDELMIRA,MUJERES,49.0,,,,NO ELECTOS
7097,7.0,DIPUTADOS PROVINCIALES,9.0,GUAYAS,0.0,0.0,15.0,7090000000200.0,MORENO SILVA ARACELLY MAGDALENA,MUJERES,54.0,2.0,PLAZA MIRANDA JENNY AGRIPINA,MUJERES,49.0,,,,NO ELECTOS
7098,7.0,DIPUTADOS PROVINCIALES,8.0,ESMERALDAS,0.0,0.0,7.0,7080000000027.0,GASPAR VELEZ AUDIS PIAR,HOMBRES,38.0,3.0,PONTON AGUILAR HILDA MARIA,MUJERES,49.0,,,,NO ELECTOS
7099,3.0,CONSEJERO PROVINCIAL,8.0,ESMERALDAS,0.0,0.0,80000000042.0,3080000000051.0,CABEZAS SALCEDO MARIA LUZ,MUJERES,65.0,3.0,POSSO MARTINEZ SANTA VICTORIA,MUJERES,49.0,,,,NO ELECTOS
7100,3.0,CONSEJERO PROVINCIAL,18.0,TUNGURAHUA,0.0,0.0,12.0,3180000000027.0,ROBAYO CAMPAÑA INES CECILIA,MUJERES,53.0,3.0,RAMIREZ ALDAS NORMA ALICIA,MUJERES,49.0,,,,NO ELECTOS
7101,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,150.0,BANOS,181500000206.0,5181500000026.0,FREIRE YEPEZ JOSE LUIS,HOMBRES,34.0,2.0,REASCOS CHANGO MARIANA LUCIA,MUJERES,49.0,,,,NO ELECTOS
7102,5.0,CONCEJAL MUNICIPAL,3.0,CAÑAR,905.0,DELEG,10.0,5039050000009.0,CUZCO REMACHE SAMUEL MESIAS,HOMBRES,63.0,3.0,REMACHE GUAMAN DIGNA MARIA,MUJERES,49.0,,,,NO ELECTOS
7103,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,350.0,MACHALA,11.0,5073500000052.0,ORELLANA PINEDA FLOR MELANIA,MUJERES,25.0,4.0,SANCHEZ ORELLANA ELVIA EMELINA,MUJERES,49.0,,,,NO ELECTOS
7104,7.0,DIPUTADOS PROVINCIALES,21.0,SUCUMBÍOS,0.0,0.0,2.0,7210000000003.0,AVILES MOROCHO GONZALO ANTONIO,HOMBRES,67.0,1.0,SANCHEZ VASQUEZ CARMEN ROSA,MUJERES,49.0,,,,NO ELECTOS
7105,7.0,DIPUTADOS PROVINCIALES,17.0,PICHINCHA,0.0,0.0,170000000042.0,7170000000242.0,JARRIN BARRAGAN MARTHA ELIZABETH,MUJERES,65.0,4.0,SILVA HERNANDEZ LAURA BEATRIZ,MUJERES,49.0,,,,NO ELECTOS
7106,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,405.0,SALINAS,7.0,5094050000015.0,PIGUAVE GARCIA ROSSY JANNET,MUJERES,33.0,3.0,SORIANO PIGUAVE ZOILA VIRGINIA,MUJERES,49.0,,,,NO ELECTOS
7107,3.0,CONSEJERO PROVINCIAL,9.0,GUAYAS,0.0,0.0,12.0,3090000000052.0,BARROSO ESCALANTE BARBARA MANUELA,MUJERES,43.0,4.0,SUASTI VILLAMAR MARIA CARLOTA,MUJERES,49.0,,,,NO ELECTOS
7108,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,325.0,MACARA,7.0,5113250000011.0,ENRRIQUEZ RAMIREZ ENMA DELFINA,MUJERES,39.0,2.0,SUQUILANDA CASTILLO AYITA LASTENIA,MUJERES,49.0,,,,NO ELECTOS
7109,3.0,CONSEJERO PROVINCIAL,8.0,ESMERALDAS,0.0,0.0,202.0,3080000000008.0,CASTILLO VALDEZ PEDRO JUAN,HOMBRES,55.0,2.0,TELLO CHASIN CARMEN,MUJERES,49.0,,,,NO ELECTOS
7110,7.0,DIPUTADOS PROVINCIALES,8.0,ESMERALDAS,0.0,0.0,28.0,7080000000064.0,DENNY FATIMA VILELA FERRIN,MUJERES,50.0,4.0,TEODORA SANTANDER ESTUPINAN,MUJERES,49.0,,,,NO ELECTOS
7111,3.0,CONSEJERO PROVINCIAL,7.0,EL ORO,0.0,0.0,70000000203.0,3070000000011.0,BALLADARES CONCHA HILDA CECILIA,MUJERES,47.0,3.0,UCHUARI APOLO PACIFICA DEL CARMEN,MUJERES,49.0,,,,NO ELECTOS
7112,7.0,DIPUTADOS PROVINCIALES,7.0,EL ORO,0.0,0.0,70000000202.0,7070000000008.0,JARAMILLO PALADINES MERY MIRIAM,MUJERES,47.0,4.0,VACA CEVALLOS YOLANDA VICTORIA,MUJERES,49.0,,,,NO ELECTOS
7113,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,695.0,HUAQUILLAS,4.0,5076950000008.0,SAAVEDRA VALDIVIESO DANILA LILI,MUJERES,56.0,2.0,VARGAS MALDONADO BLANCA ISMENIA,MUJERES,49.0,,,,NO ELECTOS
7114,5.0,CONCEJAL MUNICIPAL,17.0,PICHINCHA,65.0,CAYAMBE,6.0,5170650000010.0,ROJAS PEÑAFIEL JOSE RAFAEL,HOMBRES,36.0,1.0,VELASQUEZ RIVERA TERESA ESPERANZA,MUJERES,49.0,,,,NO ELECTOS
7115,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,440.0,PORTOVIEJO,7.0,5134400000039.0,NAVARRETE SALTOS LOURDES TERESA,MUJERES,52.0,3.0,VELEZ RODRIGUEZ ROSARITO MARYSABEL,MUJERES,49.0,,,,NO ELECTOS
7116,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,560.0,ESMERALDAS,80000000043.0,5085600000098.0,GONGORA CUSME MIRIAN,MUJERES,31.0,3.0,VELEZ TUAREZ PRISCILA MONSERRATE,MUJERES,49.0,,,,NO ELECTOS
7117,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,890.0,CRNL MARCELINO MARIDUENAS,5.0,5098900000008.0,AYALA SAABEDRA GLADYS BEATRIZ,MUJERES,34.0,2.0,YAGUAL LINDAO LUCIA AZUCENA,MUJERES,49.0,,,,NO ELECTOS
7118,5.0,CONCEJAL MUNICIPAL,1.0,AZUAY,285.0,STA.ISABEL,10000000202.0,5012850000023.0,SANCHEZ DURAN CARMITA CECILIA,MUJERES,33.0,2.0,AGUIRRE CARDENAS EFREN AQUILES,HOMBRES,50.0,,,,NO ELECTOS
7119,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,965.0,LA LIBERTAD,7.0,5099650000016.0,SUAREZ ANDRADE JOSE EDUARDO,HOMBRES,42.0,1.0,AGUIRRE GALLARDO LUIS FABIAN,HOMBRES,50.0,,,,NO ELECTOS
7120,7.0,DIPUTADOS PROVINCIALES,1.0,AZUAY,0.0,0.0,5.0,7010000000023.0,GARCIA JARAMILLO SONIA DEL CARMEN,MUJERES,40.0,3.0,ALBARRACIN TENESACA MIGUEL LEONARDO,HOMBRES,50.0,,,,NO ELECTOS
7121,3.0,CONSEJERO PROVINCIAL,18.0,TUNGURAHUA,0.0,0.0,4.0,3180000000009.0,PUNGUIL VILLALBA CARLOS ALFONSO,HOMBRES,55.0,3.0,ALDAZ SALAZAR ROOSBELL CUESTER,HOMBRES,50.0,,,,NO ELECTOS
7122,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,145.0,PILLARO,181450000041.0,5181450000027.0,VITERI SANCHEZ HUMBERTO ISAIAS,HOMBRES,38.0,3.0,ALVAREZ GAMBOA SEGUNDO ANTONIO,HOMBRES,50.0,,,,NO ELECTOS
7123,3.0,CONSEJERO PROVINCIAL,17.0,PICHINCHA,0.0,0.0,4.0,3170000000018.0,ANDRADE SANCHEZ WILFRIDO ENRIQUE,HOMBRES,42.0,3.0,AMAYA CARVAJAL MARCO ANTONIO,HOMBRES,50.0,,,,NO ELECTOS
7124,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,330.0,PUYANGO,5.0,5113300000009.0,MERINO JIMENEZ MEDARDO,HOMBRES,58.0,3.0,APOLO GRANDA LEONIDAS ASDRUVAL,HOMBRES,50.0,,,,NO ELECTOS
7125,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,390.0,GUAYAQUIL,90000000043.0,5093900000126.0,RAMIREZ JAYA GILBERT DUBERLI,HOMBRES,60.0,7.0,ARANA ARAUZ GALO RENE,HOMBRES,50.0,,,,NO ELECTOS
7126,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,815.0,CHAGUARPAMBA,6.0,5118150000009.0,HIDALGO GALLARDO JOSE MANUEL,HOMBRES,59.0,3.0,AREVALO LUIS ANTONIO,HOMBRES,50.0,,,,NO ELECTOS
7127,3.0,CONSEJERO PROVINCIAL,8.0,ESMERALDAS,0.0,0.0,202.0,3080000000007.0,CHIRIBOGA GUERRERO JORGE,HOMBRES,77.0,1.0,ARGUELLO BENAVIDES ANIBAL ADALBERTO,HOMBRES,50.0,,,,NO ELECTOS
7128,3.0,CONSEJERO PROVINCIAL,3.0,CAÑAR,0.0,0.0,18.0,3030000000017.0,GUAMAN LLIGUISUPA RUTH JAQUELINE,MUJERES,30.0,2.0,ARGUELLO GALEAS KLEVER HERMENEGILDO,HOMBRES,50.0,,,,NO ELECTOS
7129,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,710.0,MONTALVO,120000000202.0,5127100000006.0,MIRALLAS ANDACHI JOSE AMADO,HOMBRES,43.0,3.0,ARMIJO ROSERO REINERIO URBANO,HOMBRES,50.0,,,,NO ELECTOS
7130,5.0,CONCEJAL MUNICIPAL,19.0,ZAMORA CHINCHIPE,670.0,YANZATZA,7.0,5196700000009.0,ZUÑIGA TORRES SHIRLEY DEL CISNE,MUJERES,35.0,1.0,ARMIJOS PEREZ GONZALO DE JESUS,HOMBRES,50.0,,,,NO ELECTOS
7131,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,350.0,MACHALA,70000000044.0,5073500000088.0,CEVALLOS MENESES LUIS ALBERTO,HOMBRES,52.0,4.0,ARMIJOS RIOS VICENTE MARDOQUERO,HOMBRES,50.0,,,,NO ELECTOS
7132,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,135.0,AMBATO,180000000201.0,5181350000010.0,CARRION ALBAN SEGUNDO BENJAMIN,HOMBRES,42.0,4.0,BAÑOS LEON ALBERTO ELEUTERIO,HOMBRES,50.0,,,,NO ELECTOS
7133,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,540.0,QUEVEDO,12.0,5125400000032.0,CHICA RIVAS LUIS,HOMBRES,45.0,2.0,BARRAGAN MINO EDGAR GERMAN,HOMBRES,50.0,,,,NO ELECTOS
7134,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,675.0,PALESTINA,5.0,5096750000009.0,MEZA CASTRO WIDHER ISAAC,HOMBRES,37.0,3.0,BARZOLA SALAVARRIA FRANCISCO FREDY,HOMBRES,50.0,,,,NO ELECTOS
7135,5.0,CONCEJAL MUNICIPAL,7.0,EL ORO,695.0,HUAQUILLAS,70000000202.0,5076950000001.0,ROSILLO CEVALLOS ELVIA DEL CARMEN,MUJERES,44.0,1.0,BENITEZ FLORES ORLANDO VALERIANO,HOMBRES,50.0,,,,NO ELECTOS
7136,5.0,CONCEJAL MUNICIPAL,8.0,ESMERALDAS,560.0,ESMERALDAS,5.0,5085600000022.0,QUITERIO QUIÑONEZ EULOGIO,HOMBRES,60.0,2.0,BUSTAMANTE VALDEZ WILBERTH,HOMBRES,50.0,,,,NO ELECTOS
7137,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,477.0,SAN VICENTE,4.0,5134770000008.0,NIETO VELIZ JUAN BOSCO,HOMBRES,43.0,2.0,CAGUA CHICA OMAR RAFAEL,HOMBRES,50.0,,,,NO ELECTOS
7138,5.0,CONCEJAL MUNICIPAL,22.0,ORELLANA,935.0,LORETO,15.0,5229350000012.0,YUMBO  GREFA VICTOR  FRANCISCO,HOMBRES,36.0,2.0,CAJO  CHILUISA MANUEL  JOSE,HOMBRES,50.0,,,,NO ELECTOS
7139,5.0,CONCEJAL MUNICIPAL,12.0,LOS RÍOS,545.0,VENTANAS,6.0,5125450000013.0,BECILLA ARBOLEDA MAGNO ALBERTO,HOMBRES,47.0,1.0,CALVACHE MOLINA SEGUNDO ABRAHAM,HOMBRES,50.0,,,,NO ELECTOS
7140,7.0,DIPUTADOS PROVINCIALES,18.0,TUNGURAHUA,0.0,0.0,180000000201.0,7180000000007.0,VALENCIA BASTIDAS KLEVER AMILCAR,HOMBRES,72.0,3.0,CAMACHO PAREDES ROMEL IVAN,HOMBRES,50.0,,,,NO ELECTOS
7141,5.0,CONCEJAL MUNICIPAL,18.0,TUNGURAHUA,90.0,TISALEO,1.0,5180900000002.0,FREIRE ANGEL EDMUNDO,HOMBRES,50.0,2.0,CARRERA RAMIREZ CARLOS REMBERTO,HOMBRES,50.0,,,,NO ELECTOS
7142,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,230.0,FLAVIO ALFARO,202.0,5132300000005.0,VERA MARCILLO MERCY AFRODITA,MUJERES,36.0,2.0,CEDEÑO DELGADO WILFRIDO DOLORES,HOMBRES,50.0,,,,NO ELECTOS
7143,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,385.0,EL EMPALME,15.0,5093850000019.0,GOMEZ ESPINOZA SANTO KLEBER,HOMBRES,30.0,1.0,CEREZO MELO FRANCISCO LEONIDAS,HOMBRES,50.0,,,,NO ELECTOS
7144,5.0,CONCEJAL MUNICIPAL,13.0,MANABÍ,550.0,TOSAGUA,1.0,5135500000002.0,MARCILLO CARVAJAL TERESA CAROLINA,MUJERES,42.0,2.0,CEVALLOS CEVALLOS GUILVIO RAMON,HOMBRES,50.0,,,,NO ELECTOS
7145,5.0,CONCEJAL MUNICIPAL,11.0,LOJA,340.0,ESPINDOLA,113400000209.0,5113400000022.0,BRICENO TORRES LUIS ANGEL,HOMBRES,30.0,1.0,CHAMBA ERAS JACINTO CRISTOBAL,HOMBRES,50.0,,,,NO ELECTOS
7146,7.0,DIPUTADOS PROVINCIALES,4.0,CARCHI,0.0,0.0,1.0,7040000000001.0,ARTURO HERRERA PEDRO LEONARDO FERNANDO,HOMBRES,52.0,1.0,CHAMORRO LUIS FELIPE,HOMBRES,50.0,,,,NO ELECTOS
7147,5.0,CONCEJAL MUNICIPAL,15.0,NAPO,635.0,QUIJOS,150000000202.0,5156350000010.0,CONZA ERIQUE JUAN ALCIVAR,HOMBRES,50.0,2.0,CHAVEZ  FRANCISCO RAMON,HOMBRES,50.0,,,,NO ELECTOS
7148,5.0,CONCEJAL MUNICIPAL,2.0,BOLÍVAR,180.0,CHILLANES,6.0,5021800000004.0,COLINA CALLE JAZMIN NARCISA,MUJERES,22.0,1.0,CHILUISA REA LUIS GILBERTO,HOMBRES,50.0,,,,NO ELECTOS
7149,7.0,DIPUTADOS PROVINCIALES,15.0,NAPO,0.0,0.0,10.0,7150000000009.0,SALAZAR GREFA RAMIRO BEMJAMIN,HOMBRES,28.0,1.0,CHIMBO SHIGUANGO AGUSTIN RICARDO,HOMBRES,50.0,,,,NO ELECTOS
7150,7.0,DIPUTADOS PROVINCIALES,9.0,GUAYAS,0.0,0.0,4.0,7090000000066.0,ZAMBRANO CORONADO MILTON LEONIDAS,HOMBRES,58.0,12.0,DUEÑAS SARAGURO DINO ARCENIO,HOMBRES,50.0,,,,NO ELECTOS
7151,5.0,CONCEJAL MUNICIPAL,9.0,GUAYAS,920.0,LOMAS DE SARGENTILLO,5.0,5099200000007.0,TERAN ORTIZ GENY AUTRE,HOMBRES,32.0,1.0,ESPINOZA MORAN LEONIDAS,HOMBRES,50.0,,,,NO ELECTOS
